label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
7,0.186293,0.763368,-0.000000,0.188834,0.586690,0.007379,0.245259,0.408209,-0.021527,0.300534,0.246349,-0.053955,0.298015,0.112918,-0.090398,0.424111,0.442182,-0.078879,0.608482,0.424487,-0.120747,0.721905,0.421155,-0.145184,0.805683,0.430296,-0.157841,0.469786,0.546398,-0.087329,0.536518,0.623527,-0.105589,0.480225,0.637266,-0.081864,0.426039,0.634934,-0.065825,0.472920,0.669118,-0.090536,0.489343,0.707940,-0.105358,0.450508,0.720630,-0.075930,0.402450,0.721644,-0.056986,0.472510,0.785060,-0.089844,0.462064,0.795267,-0.082217,0.420984,0.805893,-0.045277,0.382375,0.798884,-0.017556
7,0.215541,0.790570,-0.000000,0.222699,0.604121,0.002243,0.278091,0.423585,-0.031101,0.326301,0.260714,-0.066400,0.322764,0.123015,-0.106240,0.455124,0.454647,-0.091997,0.645107,0.442814,-0.140851,0.764443,0.437898,-0.170606,0.851321,0.443812,-0.186686,0.502417,0.571706,-0.097873,0.574328,0.626136,-0.122315,0.516525,0.637439,-0.099140,0.456401,0.639603,-0.082506,0.505819,0.700601,-0.098623,0.526145,0.720425,-0.118310,0.486126,0.732393,-0.087200,0.432840,0.737931,-0.065901,0.504329,0.816764,-0.095593,0.495168,0.813155,-0.091626,0.452427,0.826131,-0.053949,0.411145,0.825838,-0.025051
7,0.230387,0.802622,-0.000000,0.244552,0.600969,0.006934,0.307626,0.431216,-0.024989,0.348808,0.262731,-0.060845,0.350278,0.120581,-0.101334,0.489603,0.463376,-0.072857,0.675920,0.449005,-0.112387,0.794703,0.439274,-0.136446,0.880442,0.439889,-0.150236,0.540589,0.590817,-0.081204,0.592151,0.600661,-0.093025,0.540388,0.603404,-0.066645,0.483567,0.615139,-0.050917,0.539249,0.722635,-0.085015,0.547670,0.701528,-0.091091,0.510294,0.708737,-0.057970,0.458856,0.718324,-0.039718,0.527591,0.835382,-0.086109,0.511039,0.811014,-0.074493,0.471966,0.817832,-0.037779,0.432225,0.821595,-0.011783
7,0.240790,0.772411,-0.000000,0.254815,0.578299,-0.000115,0.315681,0.409423,-0.033617,0.353392,0.242618,-0.069470,0.352174,0.101123,-0.109275,0.489502,0.439208,-0.081712,0.672612,0.424440,-0.124448,0.789060,0.415847,-0.150600,0.875251,0.418535,-0.165800,0.536715,0.557201,-0.088314,0.590953,0.586859,-0.107220,0.539225,0.592116,-0.085153,0.484033,0.599912,-0.071442,0.536518,0.686317,-0.090593,0.546862,0.684486,-0.103496,0.509374,0.693535,-0.071618,0.459601,0.699362,-0.052554,0.527143,0.800721,-0.090699,0.515245,0.788068,-0.083691,0.475202,0.796467,-0.047318,0.436024,0.797284,-0.020715
7,0.243621,0.788899,-0.000000,0.251791,0.591058,0.001034,0.313262,0.422544,-0.032078,0.356056,0.256320,-0.067750,0.355909,0.115009,-0.107806,0.491920,0.455035,-0.079807,0.674116,0.437563,-0.120451,0.789914,0.429476,-0.146037,0.876652,0.432198,-0.161402,0.542610,0.573010,-0.086465,0.590053,0.599435,-0.100893,0.539886,0.603702,-0.077906,0.487479,0.611880,-0.064696,0.542164,0.702148,-0.088611,0.546055,0.696819,-0.097278,0.510217,0.704550,-0.065967,0.463135,0.711529,-0.048780,0.532080,0.816010,-0.088668,0.515625,0.802320,-0.079554,0.477686,0.809552,-0.044131,0.440773,0.810823,-0.018882
7,0.260515,0.773564,-0.000000,0.267555,0.616732,-0.002856,0.314581,0.452038,-0.036261,0.355701,0.303149,-0.071933,0.359760,0.177231,-0.110971,0.474927,0.479034,-0.083222,0.646315,0.464561,-0.127713,0.746248,0.458384,-0.152425,0.822850,0.463515,-0.165968,0.513032,0.587293,-0.091140,0.581139,0.631873,-0.123275,0.522219,0.641252,-0.105336,0.464412,0.643826,-0.090007,0.514261,0.701722,-0.095492,0.540270,0.717894,-0.124533,0.494437,0.731814,-0.096886,0.443370,0.737101,-0.075300,0.512478,0.803466,-0.096842,0.511108,0.799450,-0.102608,0.465196,0.814050,-0.069922,0.424854,0.816497,-0.043244
7,0.263269,0.763843,0.000000,0.279237,0.657796,-0.005497,0.319796,0.522535,-0.032160,0.346097,0.404208,-0.060461,0.342267,0.307688,-0.090464,0.425234,0.530496,-0.068461,0.559716,0.508367,-0.109850,0.639895,0.496814,-0.133797,0.703156,0.493829,-0.148626,0.438998,0.605246,-0.080426,0.535883,0.659613,-0.123877,0.484242,0.682011,-0.119341,0.431192,0.679128,-0.110443,0.443702,0.692745,-0.089986,0.516739,0.738601,-0.127600,0.470123,0.755018,-0.103710,0.421426,0.748652,-0.082080,0.448526,0.776672,-0.097791,0.495683,0.798645,-0.114777,0.449854,0.816400,-0.088483,0.412004,0.813827,-0.065594
7,0.258619,0.729742,-0.000000,0.280880,0.628328,0.003255,0.327455,0.511454,-0.018087,0.358526,0.411082,-0.043126,0.358502,0.323330,-0.070093,0.414429,0.519004,-0.054038,0.529263,0.486903,-0.089776,0.599456,0.472583,-0.110428,0.655916,0.464768,-0.123304,0.420787,0.578591,-0.070992,0.514566,0.631841,-0.110052,0.468719,0.653051,-0.106573,0.419075,0.646444,-0.099029,0.419253,0.655462,-0.085060,0.498972,0.701347,-0.119844,0.456767,0.715852,-0.097509,0.411857,0.706691,-0.077284,0.417505,0.732361,-0.096890,0.480618,0.754047,-0.111642,0.441324,0.769192,-0.085616,0.404742,0.764531,-0.063656
7,0.253775,0.776352,-0.000000,0.275221,0.681340,0.002789,0.318641,0.574638,-0.016749,0.345543,0.483795,-0.038758,0.343243,0.404722,-0.062435,0.388887,0.587724,-0.052112,0.489744,0.556765,-0.085565,0.552097,0.543331,-0.105436,0.602161,0.537507,-0.117817,0.395782,0.645158,-0.066026,0.485485,0.683348,-0.100625,0.443542,0.703041,-0.096023,0.398437,0.700145,-0.087856,0.396437,0.715779,-0.077097,0.472715,0.745358,-0.107153,0.435745,0.758579,-0.086046,0.394058,0.754637,-0.066945,0.397038,0.785454,-0.085955,0.455570,0.793788,-0.098952,0.421209,0.807388,-0.075296,0.387868,0.806869,-0.055237
7,0.223271,0.796974,0.000000,0.248145,0.712040,-0.003187,0.296644,0.614128,-0.023473,0.322638,0.528106,-0.044997,0.322706,0.455168,-0.067225,0.345051,0.628191,-0.054306,0.435699,0.606882,-0.085124,0.488204,0.596491,-0.101430,0.530853,0.593641,-0.111520,0.342764,0.681628,-0.067360,0.442432,0.723101,-0.105153,0.405668,0.740110,-0.102955,0.361595,0.735889,-0.094957,0.339250,0.748869,-0.077982,0.427802,0.780966,-0.109846,0.393223,0.791354,-0.091290,0.352553,0.783558,-0.072937,0.337137,0.817542,-0.087139,0.409035,0.828235,-0.102193,0.379069,0.837542,-0.082492,0.345451,0.831480,-0.065157
7,0.224182,0.792164,0.000000,0.246417,0.711402,-0.003736,0.294234,0.618886,-0.022954,0.320622,0.533505,-0.043514,0.321801,0.463050,-0.064281,0.334339,0.627613,-0.050585,0.422833,0.609514,-0.080496,0.473711,0.601066,-0.096354,0.515824,0.599945,-0.106581,0.330814,0.676889,-0.064256,0.430271,0.725034,-0.102862,0.397784,0.744194,-0.103312,0.356840,0.740319,-0.097710,0.328237,0.741257,-0.075681,0.417150,0.782131,-0.108744,0.384398,0.792096,-0.092974,0.345936,0.779362,-0.077069,0.327638,0.806870,-0.085833,0.398219,0.829531,-0.102471,0.367845,0.836963,-0.085691,0.333673,0.824121,-0.070882
7,0.226159,0.787502,0.000000,0.250866,0.707789,-0.003989,0.300381,0.617102,-0.022890,0.326854,0.533034,-0.043214,0.329148,0.462690,-0.063567,0.340009,0.624206,-0.049333,0.427469,0.607159,-0.079632,0.477343,0.598213,-0.095885,0.518656,0.595935,-0.106247,0.335301,0.672520,-0.062857,0.434581,0.722320,-0.101162,0.401045,0.737784,-0.100926,0.359433,0.731352,-0.094817,0.330742,0.736054,-0.074493,0.419579,0.779137,-0.107417,0.386351,0.786734,-0.091739,0.348282,0.773189,-0.075794,0.327810,0.801687,-0.085017,0.400022,0.827039,-0.101852,0.369329,0.832006,-0.085646,0.334586,0.817368,-0.071191
7,0.215232,0.799472,0.000000,0.236628,0.717550,-0.002219,0.286200,0.626387,-0.020484,0.315897,0.542120,-0.040173,0.318618,0.471479,-0.060133,0.326427,0.635084,-0.050300,0.413815,0.618142,-0.079781,0.463330,0.610043,-0.094607,0.504185,0.608432,-0.103785,0.323447,0.683361,-0.063654,0.423736,0.729295,-0.100462,0.390326,0.743943,-0.098645,0.348306,0.737911,-0.091568,0.319979,0.747393,-0.074742,0.408431,0.786884,-0.107420,0.375809,0.793211,-0.092156,0.337516,0.780056,-0.076392,0.318391,0.813002,-0.084190,0.389412,0.834460,-0.100257,0.359338,0.838448,-0.084004,0.324616,0.824033,-0.069725
7,0.209613,0.800716,0.000000,0.232111,0.716118,0.000286,0.279187,0.621628,-0.017345,0.307880,0.540916,-0.037100,0.308977,0.470125,-0.057471,0.323602,0.635257,-0.046859,0.411952,0.618365,-0.076939,0.461840,0.611609,-0.092979,0.502998,0.611180,-0.102654,0.321418,0.685817,-0.060889,0.417001,0.726971,-0.096589,0.381394,0.741458,-0.094289,0.339596,0.736147,-0.086913,0.317108,0.749099,-0.072724,0.401898,0.784031,-0.104083,0.367581,0.791096,-0.087723,0.329521,0.779633,-0.071112,0.314610,0.813451,-0.082770,0.383449,0.831050,-0.096583,0.353939,0.836785,-0.078121,0.321249,0.826461,-0.062337
7,0.187879,0.824237,0.000000,0.208958,0.741789,-0.005251,0.254327,0.646864,-0.024896,0.279418,0.565553,-0.045128,0.278917,0.496244,-0.065358,0.290128,0.659443,-0.052649,0.377559,0.643986,-0.085834,0.428663,0.637800,-0.104731,0.470098,0.637424,-0.116013,0.290086,0.713558,-0.064249,0.388794,0.745733,-0.104886,0.356343,0.759040,-0.106139,0.311854,0.755158,-0.099795,0.288934,0.777626,-0.073683,0.374795,0.804820,-0.109578,0.342462,0.812275,-0.095812,0.302477,0.801886,-0.079298,0.289660,0.841302,-0.081474,0.357825,0.851510,-0.099422,0.328630,0.856378,-0.082768,0.293593,0.846677,-0.067059
7,0.195964,0.815269,0.000000,0.213223,0.735053,-0.002619,0.255659,0.643076,-0.020460,0.280935,0.566879,-0.039490,0.279775,0.500005,-0.059303,0.299746,0.658235,-0.047526,0.385111,0.643517,-0.075731,0.433529,0.638650,-0.090919,0.472758,0.639234,-0.100154,0.301430,0.708761,-0.058884,0.389459,0.740091,-0.093068,0.355570,0.753662,-0.091386,0.314994,0.750432,-0.084478,0.299924,0.768833,-0.068053,0.377603,0.796283,-0.098183,0.344628,0.803931,-0.082492,0.306704,0.795053,-0.066354,0.299370,0.828849,-0.075595,0.359335,0.838950,-0.089826,0.330381,0.845824,-0.072030,0.298592,0.838989,-0.056387
7,0.180098,0.828446,0.000000,0.200366,0.746028,-0.004352,0.242678,0.651395,-0.020594,0.266583,0.575597,-0.037550,0.266238,0.512296,-0.054470,0.277010,0.664081,-0.044922,0.358707,0.647828,-0.070309,0.404961,0.642909,-0.083518,0.443277,0.642592,-0.092227,0.278320,0.713594,-0.055890,0.371069,0.742893,-0.088981,0.340230,0.756389,-0.088224,0.300262,0.752850,-0.082395,0.277800,0.772889,-0.064929,0.358842,0.797809,-0.092028,0.329191,0.804390,-0.077508,0.293437,0.795685,-0.063068,0.277500,0.832901,-0.073100,0.342056,0.842358,-0.085792,0.316404,0.846049,-0.070864,0.285281,0.838019,-0.057873
7,0.153510,0.847777,0.000000,0.171747,0.765017,-0.003792,0.211768,0.670132,-0.020989,0.233443,0.593332,-0.039208,0.232835,0.528675,-0.057515,0.247354,0.681439,-0.046221,0.328759,0.664094,-0.074020,0.375102,0.659057,-0.089090,0.413195,0.660133,-0.098525,0.248000,0.731403,-0.057624,0.339411,0.759893,-0.092103,0.309461,0.773318,-0.091669,0.269654,0.771084,-0.085887,0.247156,0.791282,-0.067131,0.326777,0.814838,-0.095667,0.297530,0.822169,-0.081290,0.260711,0.813702,-0.066645,0.246844,0.851671,-0.075623,0.309392,0.860113,-0.088985,0.283479,0.863638,-0.073715,0.251223,0.855054,-0.060359
7,0.135994,0.843330,0.000000,0.155843,0.761050,-0.006961,0.197110,0.666399,-0.023036,0.215995,0.590119,-0.039537,0.214590,0.527246,-0.055430,0.219556,0.680148,-0.044866,0.297003,0.656632,-0.070550,0.340571,0.649749,-0.084130,0.377478,0.648728,-0.093189,0.219078,0.729499,-0.055730,0.315783,0.752856,-0.091194,0.286706,0.763559,-0.093179,0.246922,0.759634,-0.089059,0.219360,0.786746,-0.064939,0.303161,0.806231,-0.092498,0.273811,0.810851,-0.079385,0.238682,0.802041,-0.065974,0.219835,0.843883,-0.073828,0.287971,0.849068,-0.086301,0.262772,0.850360,-0.072556,0.230640,0.841749,-0.060696
7,0.123947,0.848100,0.000000,0.141074,0.767910,-0.007754,0.181463,0.673839,-0.025246,0.197814,0.593742,-0.043175,0.193967,0.528199,-0.060640,0.204239,0.682181,-0.047772,0.281953,0.658017,-0.075964,0.326610,0.650258,-0.091081,0.364592,0.649026,-0.100866,0.203435,0.730489,-0.058740,0.300381,0.753875,-0.095265,0.271598,0.766851,-0.097151,0.232887,0.764509,-0.093275,0.203523,0.788026,-0.068235,0.288996,0.807748,-0.098445,0.259599,0.815864,-0.085607,0.224913,0.809057,-0.072161,0.204059,0.846230,-0.077264,0.274684,0.853671,-0.092242,0.249643,0.857194,-0.079100,0.217201,0.849743,-0.067489
7,0.127197,0.845833,0.000000,0.141698,0.766928,-0.005332,0.183384,0.673243,-0.022509,0.200359,0.592780,-0.039964,0.196672,0.528338,-0.057459,0.208953,0.683007,-0.050872,0.287597,0.661741,-0.080334,0.333012,0.654674,-0.096792,0.371215,0.654019,-0.107025,0.208051,0.732016,-0.061834,0.303313,0.755336,-0.097945,0.272906,0.767090,-0.098860,0.233197,0.764099,-0.094099,0.208731,0.790257,-0.070689,0.291739,0.808744,-0.100759,0.261283,0.816317,-0.087222,0.225384,0.808842,-0.073135,0.210181,0.847507,-0.078482,0.277512,0.852061,-0.092732,0.251000,0.856984,-0.077747,0.218707,0.850325,-0.064712
7,0.125892,0.844441,0.000000,0.142406,0.764959,-0.007503,0.183196,0.671346,-0.024102,0.199704,0.592654,-0.041142,0.195816,0.528970,-0.057759,0.206646,0.681183,-0.046149,0.284912,0.659062,-0.073691,0.329019,0.652511,-0.088695,0.366656,0.652529,-0.098378,0.205769,0.729916,-0.056766,0.300727,0.753267,-0.092585,0.271655,0.764583,-0.094855,0.233645,0.761032,-0.091277,0.206291,0.786784,-0.065896,0.289552,0.806863,-0.094906,0.259772,0.813651,-0.082392,0.225253,0.805320,-0.069416,0.207365,0.843306,-0.074635,0.275774,0.851160,-0.088669,0.250075,0.854279,-0.075539,0.218005,0.845945,-0.064034
7,0.121616,0.850748,0.000000,0.136473,0.771496,-0.005368,0.177636,0.677608,-0.022176,0.192632,0.597302,-0.039507,0.188282,0.533484,-0.056737,0.201672,0.686822,-0.048277,0.278365,0.665735,-0.076848,0.321903,0.659240,-0.092315,0.358895,0.659702,-0.102088,0.199836,0.734757,-0.059785,0.295345,0.758239,-0.095681,0.266094,0.770751,-0.097221,0.227728,0.767989,-0.093178,0.199951,0.792094,-0.069433,0.283646,0.811789,-0.099475,0.253641,0.820250,-0.086873,0.218361,0.812737,-0.073624,0.200834,0.849289,-0.078182,0.268751,0.856557,-0.092752,0.242894,0.861294,-0.079217,0.210755,0.853917,-0.067408
7,0.123671,0.861053,0.000000,0.135982,0.781640,-0.006027,0.178186,0.687703,-0.023286,0.195863,0.605632,-0.040959,0.191891,0.540399,-0.058797,0.208012,0.697183,-0.049462,0.287680,0.678064,-0.077835,0.332154,0.671908,-0.093200,0.369348,0.672097,-0.102786,0.206085,0.746924,-0.060060,0.300243,0.770350,-0.095326,0.269422,0.781891,-0.096276,0.230586,0.778561,-0.091800,0.206071,0.805363,-0.068752,0.290097,0.824507,-0.098860,0.259564,0.832521,-0.086324,0.222620,0.825195,-0.073031,0.207450,0.862582,-0.076427,0.274389,0.869516,-0.091801,0.246968,0.873957,-0.078456,0.212991,0.866091,-0.066445
7,0.147688,0.873158,0.000000,0.158706,0.788657,-0.003149,0.198833,0.687774,-0.019992,0.223855,0.606081,-0.038428,0.223848,0.539552,-0.057481,0.248174,0.702581,-0.042425,0.334029,0.687045,-0.069674,0.383090,0.683190,-0.084942,0.422729,0.685403,-0.094423,0.250504,0.755121,-0.054322,0.340975,0.780351,-0.090499,0.304621,0.795861,-0.091129,0.261651,0.795174,-0.084506,0.250951,0.817717,-0.064214,0.330035,0.837805,-0.094621,0.294402,0.848792,-0.079056,0.253867,0.843164,-0.062147,0.251767,0.879915,-0.072854,0.312180,0.884222,-0.087179,0.280610,0.890679,-0.069442,0.246518,0.884564,-0.053126
7,0.172832,0.861207,0.000000,0.187287,0.771486,0.003223,0.229524,0.665533,-0.012216,0.257717,0.583344,-0.030074,0.257152,0.512508,-0.049214,0.294032,0.677907,-0.040471,0.389109,0.662520,-0.068715,0.446449,0.655448,-0.084572,0.491290,0.654639,-0.093651,0.301741,0.735130,-0.053659,0.390487,0.766940,-0.086082,0.351275,0.783770,-0.081608,0.305205,0.784215,-0.071894,0.302226,0.803297,-0.064524,0.377647,0.827055,-0.094161,0.340383,0.839184,-0.076054,0.298604,0.835493,-0.057457,0.302347,0.871597,-0.072972,0.359419,0.876041,-0.085272,0.325096,0.886474,-0.063211,0.290806,0.883889,-0.043860
7,0.205735,0.891576,-0.000000,0.215078,0.781683,0.001676,0.256183,0.677222,-0.013776,0.290668,0.593574,-0.031132,0.296097,0.519129,-0.049924,0.343019,0.690776,-0.039141,0.444515,0.671613,-0.061556,0.506683,0.663057,-0.072911,0.555872,0.660024,-0.079415,0.358522,0.753066,-0.049369,0.440217,0.778401,-0.071554,0.403764,0.793600,-0.062420,0.360075,0.798105,-0.052256,0.361115,0.824930,-0.057344,0.428182,0.838276,-0.075048,0.396423,0.849641,-0.054235,0.356905,0.852088,-0.037363,0.360026,0.894529,-0.063853,0.409492,0.891154,-0.067245,0.378508,0.898709,-0.044122,0.345368,0.898418,-0.025740
7,0.232740,0.913815,-0.000000,0.243256,0.801165,-0.001990,0.283062,0.692914,-0.018139,0.317152,0.600167,-0.035683,0.322033,0.523705,-0.054514,0.383142,0.705926,-0.039434,0.491296,0.691454,-0.063258,0.558864,0.684870,-0.076342,0.611348,0.684291,-0.084029,0.404112,0.773265,-0.047173,0.481514,0.802216,-0.073300,0.443232,0.818081,-0.067810,0.397490,0.823124,-0.058599,0.410447,0.849209,-0.052903,0.464116,0.868608,-0.071973,0.431779,0.880446,-0.054314,0.392048,0.882831,-0.038632,0.411955,0.921753,-0.057693,0.444349,0.926135,-0.062909,0.412953,0.936836,-0.043409,0.381994,0.938464,-0.026267
7,0.258132,0.911770,0.000000,0.268185,0.804628,-0.001384,0.307579,0.697025,-0.018784,0.336839,0.601777,-0.037238,0.339441,0.522941,-0.057264,0.399760,0.710390,-0.045789,0.513454,0.702087,-0.071714,0.581774,0.694317,-0.085664,0.632470,0.694322,-0.092900,0.419245,0.779284,-0.051540,0.493802,0.811324,-0.076366,0.455365,0.824723,-0.068425,0.410365,0.828491,-0.057983,0.425583,0.854576,-0.054755,0.479284,0.874955,-0.074803,0.445837,0.886067,-0.056525,0.404129,0.887841,-0.040158,0.429164,0.923638,-0.056231,0.455558,0.927866,-0.062020,0.422105,0.940073,-0.041429,0.390012,0.942730,-0.023288
7,0.247682,0.880900,-0.000000,0.258599,0.770849,-0.001108,0.301586,0.664387,-0.017084,0.333008,0.570958,-0.034499,0.338708,0.492629,-0.052991,0.398985,0.674928,-0.039526,0.510652,0.659647,-0.061103,0.578089,0.651496,-0.071225,0.628978,0.650656,-0.076944,0.418044,0.740588,-0.046696,0.494147,0.777895,-0.069550,0.455476,0.792489,-0.061572,0.410719,0.794652,-0.051755,0.423195,0.815846,-0.051767,0.474523,0.840049,-0.067015,0.442468,0.851763,-0.048245,0.403944,0.851958,-0.033384,0.424356,0.886800,-0.055967,0.454070,0.894869,-0.058663,0.422675,0.905529,-0.039028,0.391881,0.904710,-0.022614
8,0.826887,1.118315,-0.000001,0.798209,1.029086,0.008078,0.768542,0.938616,0.001571,0.743760,0.870151,-0.008537,0.731433,0.808878,-0.019799,0.770654,0.861516,-0.024277,0.678854,0.829383,-0.049757,0.631607,0.869051,-0.059040,0.612155,0.909605,-0.061107,0.779456,0.892406,-0.040213,0.663190,0.873346,-0.066724,0.615806,0.925228,-0.069169,0.600832,0.975284,-0.067720,0.781251,0.939578,-0.055048,0.671968,0.951525,-0.076771,0.662669,1.010684,-0.065566,0.677738,1.047246,-0.054762,0.779085,0.998305,-0.068857,0.691819,1.012923,-0.082309,0.686300,1.049624,-0.073310,0.701728,1.068343,-0.063959
8,0.794983,1.101851,0.000000,0.779799,1.021745,-0.011678,0.739033,0.915699,-0.026348,0.705617,0.830029,-0.039657,0.698336,0.760164,-0.054559,0.715561,0.899215,-0.056971,0.616732,0.848439,-0.082772,0.560732,0.827293,-0.092888,0.517774,0.810370,-0.097552,0.701169,0.943856,-0.064484,0.590323,0.896683,-0.090751,0.529906,0.872095,-0.098288,0.484742,0.850788,-0.103008,0.684922,0.999979,-0.070274,0.586101,0.996954,-0.098898,0.595715,1.035974,-0.091503,0.619016,1.063059,-0.080008,0.665020,1.059550,-0.075979,0.588022,1.054951,-0.096056,0.591457,1.082681,-0.087857,0.604702,1.103489,-0.077305
8,0.620833,0.984439,0.000001,0.633910,0.877824,-0.021535,0.622137,0.780691,-0.042329,0.620189,0.688035,-0.062889,0.639880,0.614048,-0.084264,0.512801,0.768125,-0.031847,0.427843,0.719192,-0.044805,0.380568,0.698371,-0.051960,0.340282,0.679546,-0.054990,0.481112,0.827271,-0.031640,0.399878,0.768814,-0.041558,0.348275,0.732931,-0.047004,0.308596,0.710971,-0.049215,0.463291,0.898228,-0.031732,0.427141,0.869678,-0.045881,0.459167,0.877861,-0.048229,0.493469,0.890531,-0.043054,0.450379,0.964865,-0.033402,0.439086,0.934083,-0.037694,0.468323,0.943243,-0.031276,0.499018,0.954547,-0.022236
8,0.577860,0.944141,0.000001,0.588090,0.827688,-0.004258,0.572144,0.733497,-0.011139,0.564594,0.638157,-0.019214,0.578814,0.568858,-0.027482,0.463399,0.738621,-0.015182,0.367940,0.692429,-0.013148,0.320237,0.677932,-0.008580,0.281262,0.668328,-0.004120,0.431098,0.802087,-0.014256,0.338713,0.741062,-0.008248,0.288755,0.709502,-0.005200,0.255176,0.693586,-0.003138,0.419179,0.871512,-0.011014,0.386385,0.822814,-0.002794,0.414005,0.822487,0.000797,0.444713,0.833063,0.004830,0.414137,0.931019,-0.008453,0.408912,0.886034,0.005544,0.434429,0.884635,0.015230,0.461341,0.889676,0.023197
8,0.590075,0.874165,0.000001,0.589374,0.756833,0.006093,0.560830,0.655611,0.007714,0.549627,0.560165,0.006059,0.550969,0.483292,0.004513,0.449020,0.660393,0.015115,0.354046,0.623363,0.029249,0.309901,0.615948,0.040727,0.275613,0.611532,0.050598,0.420418,0.723018,0.013203,0.331977,0.675497,0.033610,0.282547,0.651984,0.040848,0.250607,0.643578,0.046073,0.409766,0.793673,0.012379,0.386298,0.765106,0.028470,0.420316,0.769666,0.026815,0.454563,0.779867,0.027789,0.404928,0.856774,0.011835,0.406506,0.826839,0.032232,0.435779,0.824912,0.039714,0.463959,0.829150,0.046349
8,0.560501,0.800492,0.000001,0.569901,0.681788,0.003043,0.541633,0.578758,0.004469,0.525828,0.480660,0.003358,0.532720,0.400393,0.001897,0.433387,0.582623,0.017043,0.340683,0.545923,0.034628,0.297835,0.534609,0.048124,0.265827,0.527184,0.059423,0.402031,0.642744,0.018733,0.316757,0.594128,0.044122,0.273927,0.566654,0.052716,0.249661,0.555495,0.059089,0.389529,0.710213,0.021192,0.375201,0.677421,0.041975,0.409204,0.685883,0.037696,0.440497,0.697087,0.036194,0.382077,0.768036,0.023832,0.388208,0.737243,0.048511,0.419062,0.743545,0.054719,0.446792,0.751628,0.059454
8,0.588792,0.806554,0.000001,0.591770,0.681806,0.003068,0.555152,0.570212,0.004406,0.540851,0.467011,0.002219,0.550457,0.384627,-0.000070,0.434749,0.579846,0.021055,0.333118,0.544892,0.038111,0.285838,0.536802,0.050792,0.250488,0.533025,0.061633,0.402864,0.647015,0.020800,0.309334,0.601756,0.044954,0.257249,0.575020,0.051485,0.226846,0.566200,0.056931,0.390356,0.723477,0.020919,0.376468,0.696509,0.040826,0.414306,0.702790,0.035930,0.449469,0.712010,0.034991,0.383593,0.790043,0.020822,0.393398,0.760746,0.045832,0.427195,0.765871,0.052826,0.457461,0.773216,0.058766
